country,year,sex,list,agf,cause,total,d20_new,d30_new,d40_new,d50_new,d60_new,d70_new,d80_new,d90_new,d100p,Calculated total,Check total
USA,2006,1,long,4,103,1009.55,13.3,24.57,57.91,99.94,165.02,275.74,303.70,68.18,1.05,1009.41,0.14
USA,2006,1,long,4,104,5145.19,11.24,53.20,262.15,689.62,873.43,1104.97,1492.39,622.96,36.84,5146.8,-1.61
USA,2006,1,long,4,105,13819.03,124.61,480.65,1715.58,2850.92,2475.83,2336.08,2661.28,1127.91,48.43,13821.29,-2.26
USA,2006,1,long,4,106,4358.24,20.41,71.59,209.38,432.13,545.38,920.84,1591.34,549.31,17.9,4358.28,-0.04
USA,2006,1,long,4,107,1307.54,8.17,43.99,73.21,145.39,158.99,251.59,426.83,192.37,7.37,1307.91,-0.37
USA,2006,1,long,4,108,76794.83,150.35,800.67,4308.75,10782.66,14274.43,18877.15,21001.11,6396.75,203.17,76795.04,-0.21
USA,2006,1,long,4,109,2117.71,12.26,27.66,138.37,349.88,420.24,489.79,513.29,162.04,4.22,2117.75,-0.04
USA,2006,1,long,4,110,147717.06,202.36,1232.35,6643.99,16778.77,22573.37,35294.86,47260.44,17102.48,642.19,147730.81,-13.75
USA,2006,1,long,4,111,4839.89,172.75,185.13,424.88,746.18,843.22,1138.19,1063.46,259.36,6.32,4839.49,0.4
USA,2006,1,long,4,112,71161.08,1322.88,1525.52,3751.67,6690.29,8820.51,15045.59,23639.14,9990.72,388.46,71174.78,-13.7
USA,2006,2,long,4,0,1224321.99,31698.22,18421.74,49773.94,91290.59,133904.26,242263.51,406828.96,233942.67,16198.1,1224321.99,0
USA,2006,2,long,4,1,889110.35,30558.95,16478.81,42458.65,75225.95,106962.52,183837.33,280404.04,144228.37,8824.16,888978.78,131.57
USA,2006,2,long,4,102,17.21,2.04,1.02,1.02,1.01,3.02,3.03,5.05,1.03,0,17.22,-0.01
USA,2006,2,long,4,103,2259.42,11.28,18.41,71.05,148.30,284.70,579.15,835.74,291.83,18.01,2258.47,0.95
USA,2006,2,long,4,104,9064.7,5.13,35.79,146.09,385.47,627.75,1379.96,3303.85,2856.29,335.84,9076.17,-11.47
USA,2006,2,long,4,105,16349.52,38.02,173.85,767.39,1376.61,1426.58,2259.19,5387.06,4516.35,416.36,16361.41,-11.89
USA,2006,2,long,4,106,5583.46,15.44,41.92,151.25,325.90,518.09,1126.11,2106.13,1213.55,84.76,5583.15,0.31
USA,2006,2,long,4,107,1657.01,6.16,16.36,49.71,84.77,129.78,279.01,631.59,439.37,20.13,1656.88,0.13
USA,2006,2,long,4,108,66267.28,60.66,278.17,1461.19,3842.04,6822.90,13639.21,24707.65,14455.56,999.07,66266.45,0.83
USA,2006,2,long,4,109,2071,4.15,24.55,63.94,163.45,230.38,394.83,670.96,478.50,41.32,2072.08,-1.08
USA,2006,2,long,4,110,135477.19,47.31,336.47,2067.12,5320.43,10155.20,23271.86,52664.96,38354.19,3328.95,135546.49,-69.3
USA,2006,2,long,4,111,7694.46,204.12,271.99,541.04,876.93,1040.25,1635.70,2228.20,850.81,42.38,7691.42,3.04
USA,2006,2,long,4,112,88770.39,744.96,744.40,1995.49,3539.73,5703.09,13858.13,33883.73,26256.82,2087.12,88813.47,-43.08
USA,2006,3,long,4,0,2426263.95,95104.25,53564.73,130825.45,238837.58,320261.76,515963.45,721774.77,330639.92,19292.04,2426263.95,0
USA,2006,3,long,4,1,1762774.12,91926.66,47176.49,105923.27,183205.16,242167.59,381801.50,495395.83,204452.53,10562.18,1762611.21,162.91
USA,2006,3,long,4,102,25.28,2.04,1.02,2.03,3.03,5.04,4.03,6.06,2.05,0,25.3,-0.02
USA,2006,3,long,4,103,3268.97,24.58,42.97,128.95,248.23,449.71,854.89,1139.45,360.01,19.06,3267.85,1.12
USA,2006,3,long,4,104,14209.9,16.37,88.99,408.26,1075.08,1501.18,2484.93,4796.24,3479.24,372.68,14222.97,-13.07
USA,2006,3,long,4,105,30168.55,162.63,654.49,2482.97,4227.53,3902.40,4595.27,8048.34,5644.27,464.79,30182.69,-14.14
USA,2006,3,long,4,106,9941.71,35.84,113.51,360.62,758.03,1063.48,2046.94,3697.47,1762.86,102.65,9941.4,0.31
USA,2006,3,long,4,107,2964.54,14.34,60.36,122.92,230.16,288.76,530.59,1058.44,631.74,27.5,2964.81,-0.27
USA,2006,3,long,4,108,143062.11,211.02,1078.84,5769.94,14624.71,21097.32,32516.36,45708.76,20852.31,1202.24,143061.50,0.61
USA,2006,3,long,4,109,4188.71,16.41,52.21,202.30,513.33,650.62,884.62,1184.25,640.54,45.53,4189.81,-1.1
USA,2006,3,long,4,110,283194.25,249.65,1568.82,8711.11,22099.20,32728.58,58566.72,99925.4,55456.66,3971.14,283277.28,-83.03
USA,2006,3,long,4,111,12534.34,376.86,457.11,965.92,1623.10,1883.48,2773.88,3291.66,1110.17,48.69,12530.87,3.47
USA,2006,3,long,4,112,159931.47,2067.85,2269.92,5747.16,10230.02,14523.60,28903.72,57522.87,36247.54,2475.58,159988.26,-56.79
USA,2007,1,long,4,0,1203968.02,62953.86,34443.31,78272.76,148142.97,192550.46,267548.33,317293.52,99585.42,3177.39,1203968.02,0
USA,2007,1,long,4,1,881505.68,60880.91,30218.66,61312.43,109184.88,140855.23,195702.29,219175.22,62326.87,1816.26,881472.75,32.93
USA,2007,1,long,4,102,6.04,0,0,0,1.01,2.01,2.01,1.01,0,0,6.04,0
USA,2007,1,long,4,103,1030.26,14.29,20.38,47.70,100.97,152.01,254.73,342.25,97.77,0,1030.1,0.16
USA,2007,1,long,4,104,5300.03,15.29,52.96,251.81,691.67,894.99,1139.75,1516.57,713.12,25.05,5301.21,-1.18
USA,2007,1,long,4,105,14398.28,119.31,481.89,1734.28,2965.20,2678.49,2344.25,2766.76,1256.36,54.28,14400.82,-2.54
USA,2007,1,long,4,106,4206.06,13.26,62.14,195.94,382.73,544.61,932.33,1470.07,584.75,20.88,4206.71,-0.65
USA,2007,1,long,4,107,1339.13,11.2,36.67,85.27,155.50,188.26,248.70,415.00,189.54,9.39,1339.53,-0.4
USA,2007,1,long,4,108,72403.67,136.7,714.08,4060.29,10422.70,13954.75,17183.46,19509.78,6232.03,189.97,72403.76,-0.09
USA,2007,1,long,4,109,2263.41,8.17,32.59,160.40,426.09,512.42,489.32,485.58,137.47,11.48,2263.52,-0.11
USA,2007,1,long,4,110,143512.29,241.72,1190.86,6381.27,16335.51,22694.21,32970.93,46088.44,16984.92,637.79,143525.65,-13.36
USA,2007,1,long,4,111,4919.26,166.81,185.39,389.90,715.92,875.83,1139.74,1129.60,306.52,9.39,4919.10,0.16
USA,2007,1,long,4,112,73083.91,1346.20,1447.69,3653.47,6760.79,9197.65,15140.82,24393.24,10756.07,402.9,73098.83,-14.92
USA,2007,2,long,4,0,1219743.97,31970.13,18082.61,48211.71,91266.21,137122.83,235762.31,405643.31,235089.30,16595.56,1219743.97,0
USA,2007,2,long,4,1,893739.00,30718.7,16148.96,41325.85,75585.17,110326.13,180860.78,282719.3,146555.51,9367.67,893608.07,130.93
USA,2007,2,long,4,102,26.36,1.02,0,0,2.02,3.02,4.03,12.15,4.10,0,26.34,0.02
USA,2007,2,long,4,103,2179.23,16.41,17.36,81.17,138.29,256.63,497.91,844.43,308.73,17.02,2177.95,1.28
USA,2007,2,long,4,104,9324.94,7.16,19.41,137.99,380.66,631.07,1259.09,3525.5,3036.45,338.24,9335.57,-10.63
USA,2007,2,long,4,105,16797.92,45.06,192.04,793.45,1404.35,1466.33,2391.72,5468.89,4640.75,407.33,16809.92,-12
USA,2007,2,long,4,106,5459.51,19.45,57.2,111.59,310.94,494.13,1029.11,2146.54,1208.72,80.83,5458.51,1
USA,2007,2,long,4,107,1701.06,4.09,21.46,35.51,83.79,145.93,294.34,621.6,465.93,28.72,1701.37,-0.31
USA,2007,2,long,4,108,62183.19,71.8,263.52,1346.27,3655.32,6644.29,12472.51,23003.04,13695.32,1033.76,62185.83,-2.64
USA,2007,2,long,4,109,2058.68,3.08,13.27,71.01,145.37,235.50,392.10,682.38,480.39,36.16,2059.26,-0.58
USA,2007,2,long,4,110,129109.57,83.04,339.10,1900.06,5205.08,9840.87,21498.30,49959.62,37214.74,3136.45,129177.26,-67.69
USA,2007,2,long,4,111,7791.01,241.57,238.02,512.43,767.29,1092.94,1604.54,2341.60,953.95,35.1,7787.44,3.57
USA,2007,2,long,4,112,89373.5,758.75,772.27,1896.38,3587.93,5985.99,13457.88,34318.26,26524.71,2114.28,89416.45,-42.95
USA,2007,3,long,4,0,2423711.99,94923.99,52525.92,126484.47,239409.18,329673.29,503310.64,722936.83,334674.72,19772.95,2423711.99,0
USA,2007,3,long,4,1,1775244.67,91599.61,46367.62,102638.3,184770.03,251181.34,376563.04,501894.54,208882.38,11183.93,1775080.79,163.88
USA,2007,3,long,4,102,32.41,1.02,0,0,3.03,5.03,6.05,13.16,4.10,0,32.39,0.02
USA,2007,3,long,4,103,3209.49,30.7,37.74,128.88,239.26,408.65,752.64,1186.68,406.49,17.02,3208.06,1.43
USA,2007,3,long,4,104,14624.97,22.45,72.37,389.79,1072.32,1526.07,2398.84,5042.07,3749.58,363.29,14636.78,-11.81
USA,2007,3,long,4,105,31196.2,164.37,673.93,2527.74,4369.55,4144.83,4735.98,8235.64,5897.11,461.61,31210.76,-14.56
USA,2007,3,long,4,106,9665.57,32.71,119.34,307.53,693.68,1038.74,1961.44,3616.60,1793.48,101.7,9665.22,0.35
USA,2007,3,long,4,107,3040.19,15.3,58.12,120.78,239.29,334.18,543.02,1036.60,655.47,38.11,3040.87,-0.68
USA,2007,3,long,4,108,134586.86,208.51,977.59,5406.55,14078.02,20599.04,29655.99,42512.82,19927.36,1223.73,134589.61,-2.75
USA,2007,3,long,4,109,4322.09,11.26,45.87,231.40,571.47,747.92,881.43,1167.96,617.87,47.64,4322.82,-0.73
USA,2007,3,long,4,110,272621.86,324.77,1529.96,8281.33,21540.59,32535.07,54469.23,96048.06,54199.64,3774.24,272702.89,-81.03
USA,2007,3,long,4,111,12710.27,408.37,423.41,902.32,1483.22,1968.78,2744.28,3471.21,1260.46,44.49,12706.54,3.73
USA,2007,3,long,4,112,162457.41,2104.92,2219.97,5549.85,10348.72,15183.64,28598.70,58711.49,37280.78,2517.19,162515.26,-57.85
USA,2008,1,long,4,0,1226196.92,60672.01,33738.81,75933.30,151135.57,201554.76,269233.39,325060.04,105539.30,3329.74,1226196.92,0
USA,2008,1,long,4,1,900828.69,58572.63,29540.79,59469.73,111770.70,147979.59,198143.16,226663.37,66739.38,1912.46,900791.81,36.88
USA,2008,1,long,4,102,8.11,0,0,1.02,3.03,0,1.01,1.01,2.04,0,8.11,0
USA,2008,1,long,4,103,1029.27,17.51,19.46,46.88,102.26,156.27,232.86,334.63,115.29,4.21,1029.37,-0.1
USA,2008,1,long,4,104,6076.12,20.64,63.51,302.69,770.46,1029.47,1223.66,1809.91,817.67,39.95,6077.96,-1.84
USA,2008,1,long,4,105,15393.53,123.74,556.33,1746.02,3173.12,2895.74,2532.45,2975.4,1333.11,59.94,15395.85,-2.32
USA,2008,1,long,4,106,4370.11,26.59,79.90,230.32,431.33,545.47,969.69,1440.92,628.47,17.87,4370.56,-0.45
USA,2008,1,long,4,107,1269.76,7.15,32.78,88.69,150.88,187.54,241.91,372.12,177.51,11.56,1270.14,-0.38
USA,2008,1,long,4,108,73278.71,135.06,700.66,3882.33,10403.65,14498.66,16997.72,19932.34,6504.81,223.94,73279.17,-0.46
USA,2008,1,long,4,109,2313.93,7.18,32.78,193.60,420.21,480.95,479.79,505.52,186.82,7.36,2314.21,-0.28
USA,2008,1,long,4,110,143177.29,229.23,1135.05,6048.30,16244.93,23327.47,32296.52,45614.25,17660.41,636.12,143192.28,-14.99
USA,2008,1,long,4,111,5072.27,174.35,190.53,414.83,775.62,925.63,1120.86,1131.29,329.55,9.46,5072.12,0.15
USA,2008,1,long,4,112,73379.13,1357.93,1387.02,3508.89,6889.38,9527.97,14993.76,24279.28,11044.24,406.87,73395.34,-16.21
USA,2008,2,long,4,0,1245786.92,30750.09,17614.63,48004.71,92715.34,143400.18,236300.54,413732.45,245702.38,17566.6,1245786.92,0
USA,2008,2,long,4,1,918991.40,29556.05,15685.16,40872.84,76609.13,115631.42,182617.77,292149.04,155637.51,10096.64,918855.56,135.84
USA,2008,2,long,4,102,20.32,1.05,0,1.02,4.05,2.02,4.03,6.08,2.06,0,20.31,0.01
USA,2008,2,long,4,103,2128.54,10.29,19.53,71.30,148.69,275.25,503.56,770.50,313.25,14.89,2127.26,1.28
USA,2008,2,long,4,104,10340.54,13.42,32.88,175.23,430.86,744.08,1431.24,3824.32,3292.54,409.43,10354,-13.46
USA,2008,2,long,4,105,17497.74,40.1,202.39,883.39,1496.49,1630.57,2402.20,5534.17,4888.71,432.88,17510.9,-13.16
USA,2008,2,long,4,106,5349.59,18.5,40.07,138.58,308.47,558.56,976.95,2044.92,1178.84,84.01,5348.9,0.69
USA,2008,2,long,4,107,1657.41,4.12,22.61,55.02,110.23,123.01,249.26,631.68,424.52,37.22,1657.67,-0.26
USA,2008,2,long,4,108,62545.88,57.63,259.94,1367.14,3716.07,6797.76,12125.61,23041.60,14149.04,1032.65,62547.44,-1.56
USA,2008,2,long,4,109,2163.1,5.16,10.27,80.49,189.12,241.97,365.33,716.88,513.17,41.47,2163.86,-0.76
USA,2008,2,long,4,110,127691.87,83.34,366.69,1930.58,5349.49,10167.45,20835.81,48597.46,37242.41,3185.2,127758.43,-66.56
USA,2008,2,long,4,111,8043,231.25,249.69,540.06,800.22,1172.60,1632.76,2406.67,958.60,47.86,8039.71,3.29
USA,2008,2,long,4,112,89357.53,729.18,725.40,1889.06,3552.52,6055.49,13156.02,34009.13,27101.73,2184.35,89402.88,-45.35
USA,2008,3,long,4,0,2471983.84,91422.1,51353.44,123938.01,243850.91,344954.94,505533.93,738792.49,351241.68,20896.34,2471983.84,0
USA,2008,3,long,4,1,1819820.08,88128.72,45225.97,100342.55,188379.81,263611.02,380760.93,518812.43,222376.88,12009.08,1819647.39,172.69
USA,2008,3,long,4,102,28.44,1.05,0,2.04,7.08,2.02,5.04,7.10,4.10,0,28.43,0.01
USA,2008,3,long,4,103,3157.81,27.81,38.99,118.18,250.95,431.52,736.41,1105.11,428.54,19.09,3156.6,1.21
USA,2008,3,long,4,104,16416.65,34.07,96.39,477.92,1201.32,1773.54,2654.89,5634.23,4110.21,449.38,16431.95,-15.3
USA,2008,3,long,4,105,32891.27,163.84,758.72,2629.41,4669.61,4526.31,4934.66,8509.56,6221.83,492.82,32906.76,-15.49
USA,2008,3,long,4,106,9719.7,45.09,119.97,368.91,739.80,1104.03,1946.64,3485.84,1807.31,101.89,9719.48,0.22
USA,2008,3,long,4,107,2927.17,11.26,55.39,143.71,261.11,310.54,491.17,1003.81,602.02,48.79,2927.8,-0.63
USA,2008,3,long,4,108,135824.59,192.68,960.60,5249.48,14119.73,21296.42,29123.33,42973.93,20653.85,1256.59,135826.61,-2.02
USA,2008,3,long,4,109,4477.04,12.34,43.05,274.08,609.33,722.93,845.12,1222.40,699.99,48.83,4478.07,-1.03
USA,2008,3,long,4,110,270869.15,312.57,1501.74,7978.87,21594.44,33494.92,53132.34,94211.72,54902.82,3821.33,270950.75,-81.6
USA,2008,3,long,4,111,13115.27,405.58,440.21,954.90,1575.84,2098.23,2753.61,3537.95,1288.16,57.32,13111.8,3.47
USA,2008,3,long,4,112,162736.67,2087.09,2112.41,5397.96,10441.89,15583.46,28149.79,58288.41,38145.97,2591.22,162798.2,-61.53
USA,2009,1,long,4,0,1217378.99,57458.32,33414.81,74157.71,153672.24,206164.78,261862.85,320356.32,106915.47,3376.49,1217378.99,0
USA,2009,1,long,4,1,895655.76,55471.72,29171.83,58032.81,114311.31,151726.24,193345.19,223683.72,67907.59,1965.56,895615.97,39.79
USA,2009,1,long,4,102,14.2,0,1.03,0,3.04,2.02,1.01,3.03,4.09,0,14.22,-0.02
USA,2009,1,long,4,103,1070.26,13.36,20.61,55.19,115.53,154.31,277.20,331.71,101.22,1.05,1070.18,0.08
USA,2009,1,long,4,104,6358.09,15.48,66.91,335.44,855.58,1110.42,1267.96,1777.0,878.41,53.58,6360.78,-2.69
USA,2009,1,long,4,105,16143.13,132.9,568.50,1808.65,3466.58,3176.80,2535.28,2977.12,1408.51,72.5,16146.84,-3.71
USA,2009,1,long,4,106,4233.3,17.47,70.01,203.58,402.31,566.78,871.85,1445.29,632.77,24.16,4234.22,-0.92
USA,2009,1,long,4,107,1304.56,7.21,38.10,93.08,162.21,210.77,212.67,394.50,181.03,5.25,1304.82,-0.26
USA,2009,1,long,4,108,69648.08,118.45,664.90,3608.62,10067.85,14179.70,16043.79,18424.85,6346.38,194.36,69648.9,-0.82
USA,2009,1,long,4,109,2214.06,8.25,30.89,136.05,379.27,494.43,455.78,507.92,198.47,3.15,2214.21,-0.15
USA,2009,1,long,4,110,140797.52,211.22,1124.04,5865.04,16153.14,23634.17,30822.49,44812.89,17580.10,608.31,140811.4,-13.88
USA,2009,1,long,4,111,5146.21,182.7,186.38,474.69,795.71,941.98,1112.75,1130.53,311.76,9.45,5145.95,0.26
USA,2009,1,long,4,112,74793.82,1279.56,1471.61,3544.56,6959.71,9967.16,14916.88,24867.76,11365.14,439.12,74811.5,-17.68
USA,2009,2,long,4,0,1219784.03,30093.97,17991.15,47419.02,95217.08,145243.30,228429.61,401595.68,236771.15,17023.07,1219784.03,0
USA,2009,2,long,4,1,906623.36,28946.93,16061.11,40691.39,79260.53,117535.1,177431.97,285386.75,151294.61,9871,906479.39,143.97
USA,2009,2,long,4,102,25.42,1.02,1.03,1.03,3.03,6.05,3.03,7.12,3.08,0,25.39,0.03
USA,2009,2,long,4,103,2173.08,15.51,20.64,65.41,137.72,287.23,503.62,800.24,324.00,17.08,2171.45,1.63
USA,2009,2,long,4,104,10316.27,14.5,35.09,178.80,438.58,751.87,1489.75,3823.32,3238.34,357.6,10327.85,-11.58
USA,2009,2,long,4,105,17553.25,62.05,212.61,870.64,1646.07,1714.64,2378.78,5515.36,4703.95,464.34,17568.44,-15.19
USA,2009,2,long,4,106,5239.48,17.54,53.69,125.72,258.27,548.25,968.91,2012.89,1182.96,70.45,5238.68,0.8
USA,2009,2,long,4,107,1621.71,7.24,15.47,58.28,84.05,141.09,260.42,579.96,447.91,27.75,1622.17,-0.46
USA,2009,2,long,4,108,57629.05,51.78,241.49,1270.92,3572.91,6725.96,11104.07,20893.93,12900.13,868.91,57630.1,-1.05
USA,2009,2,long,4,109,2036.94,6.26,12.37,55.19,133.69,280.17,375.45,647.00,479.79,48.04,2037.96,-1.02
USA,2009,2,long,4,110,119799.09,44.49,354.97,1805.21,5162.89,9861.51,19377.46,45708.12,34602.48,2949.48,119866.61,-67.52
USA,2009,2,long,4,111,8262.65,234.12,274.57,549.88,846.75,1183.34,1640.95,2448.11,1034.42,46.97,8259.11,3.54
USA,2009,2,long,4,112,88503.73,692.53,708.11,1746.55,3672.59,6208.09,12895.20,33772.88,26559.48,2301.45,88556.88,-53.15
USA,2009,3,long,4,0,2437163.02,87552.29,51405.96,121576.73,248889.32,351408.08,490292.46,721952.00,343686.62,20399.56,2437163.02,0
USA,2009,3,long,4,1,1802279.15,84418.63,45232.97,98724.19,193571.83,269261.36,370777.17,509070.45,219202.2,11836.55,1802095.35,183.8
USA,2009,3,long,4,102,39.61,1.02,2.06,1.03,6.08,8.07,4.04,10.15,7.17,0,39.62,-0.01
USA,2009,3,long,4,103,3243.34,28.87,41.24,120.60,253.25,441.55,780.82,1131.95,425.21,18.13,3241.62,1.72
USA,2009,3,long,4,104,16674.36,29.98,102.00,514.24,1294.16,1862.30,2757.7,5600.33,4116.75,411.17,16688.63,-14.27
USA,2009,3,long,4,105,33696.38,194.95,781.09,2679.3,5112.65,4891.43,4914.07,8492.48,6112.46,536.84,33715.27,-18.89
USA,2009,3,long,4,106,9472.79,35.02,123.69,329.30,660.58,1115.02,1840.75,3458.18,1815.73,94.61,9472.88,-0.09
USA,2009,3,long,4,107,2926.27,14.45,53.57,151.35,246.25,351.86,473.09,974.46,628.94,33.01,2926.98,-0.71
USA,2009,3,long,4,108,127277.12,170.25,906.39,4879.54,13640.76,20905.65,27147.86,39318.79,19246.53,1063.27,127279.04,-1.92
USA,2009,3,long,4,109,4251.01,14.51,43.26,191.24,512.96,774.6,831.23,1154.92,678.25,51.19,4252.16,-1.15
USA,2009,3,long,4,110,260596.6,255.7,1479.02,7670.25,21316.04,33495.68,50199.95,90521.01,52182.58,3557.79,260678.02,-81.42
USA,2009,3,long,4,111,13408.85,416.81,460.95,1024.58,1642.46,2125.32,2753.70,3578.64,1346.18,56.42,13405.06,3.79
USA,2009,3,long,4,112,163297.54,1972.1,2179.72,5291.11,10632.30,16175.24,27812.08,58640.64,37924.62,2740.58,163368.39,-70.85
USA,2010,1,long,4,0,1232431.97,55444.85,32377.27,70770.95,153855.71,212051.79,263204.36,326556.79,114563.99,3606.26,1232431.97,0
USA,2010,1,long,4,1,910423.05,53459.63,28247.6,55283.57,114508.64,157195.33,195724.89,230177.42,73654.38,2125.55,910377.01,46.04
USA,2010,1,long,4,102,11.13,2.04,2.04,0,1.01,2.02,1.01,3.03,0,0,11.15,-0.02
USA,2010,1,long,4,103,996.82,13.27,16.32,44.65,109.05,161.17,219.76,308.78,120.62,3.18,996.8,0.02
USA,2010,1,long,4,104,6718.13,19.4,61.18,318.56,905.72,1229.96,1345.74,1875.80,905.56,59.39,6721.31,-3.18
USA,2010,1,long,4,105,16429.91,126.37,510.98,1811.62,3462.51,3307.19,2552.11,3110.89,1478.55,73.21,16433.43,-3.52
USA,2010,1,long,4,106,4253.04,19.34,68.31,161.33,391.74,603.39,854.83,1476.04,663.75,14.85,4253.58,-0.54
USA,2010,1,long,4,107,1305.97,6.12,28.55,83.21,184.80,180.32,237.90,394.85,186.22,4.24,1306.21,-0.24
USA,2010,1,long,4,108,68186.95,124.5,669.86,3491.05,10000.40,14154.46,15375.03,17879.53,6292.77,200.46,68188.06,-1.11
USA,2010,1,long,4,109,2244.77,10.23,25.49,165.38,389.75,492.60,443.53,513.19,201.42,3.18,2244.77,0
USA,2010,1,long,4,110,139556.34,209.19,1141.99,5599.48,15958.26,23429.90,30167.86,44028.36,18396.60,642.78,139574.42,-18.08
USA,2010,1,long,4,111,5546.46,175.33,195.77,401.80,825.96,1025.46,1195.52,1304.73,405.86,15.91,5546.34,0.12
USA,2010,1,long,4,112,76759.4,1279.43,1409.18,3410.30,7117.87,10269.99,15086.18,25484.17,12258.26,463.51,76778.89,-19.49
USA,2010,2,long,4,0,1236002.92,28560.88,17632.53,44825.4,95750.04,148775.69,227350.15,405224.79,249661.38,18222.06,1236002.92,0
USA,2010,2,long,4,1,924030.15,27548.81,15733.69,38138.12,79662.95,120817.02,177938.39,291419.83,161946.36,10669,923874.17,155.98
USA,2010,2,long,4,102,18.3,0,1.02,1.01,2.02,3.03,3.03,7.12,1.03,0,18.26,0.04
USA,2010,2,long,4,103,2005.78,8.24,21.46,57.90,152.50,254.92,472.51,678.07,347.09,11.79,2004.48,1.3
USA,2010,2,long,4,104,10838.21,10.28,42.89,181.79,459.59,795.98,1546.94,3860.84,3539.62,415.91,10853.84,-15.63
USA,2010,2,long,4,105,17763.34,38.89,218.72,824.86,1682.27,1766.52,2342.75,5518.46,4887.67,499.6,17779.74,-16.4
USA,2010,2,long,4,106,5247.21,11.25,51.12,122.9,300.00,567.26,989.48,1929.71,1182.20,93.26,5247.18,0.03
USA,2010,2,long,4,107,1560.37,4.09,12.25,41.65,80.80,140.05,230.22,581.55,436.98,33.23,1560.82,-0.45
USA,2010,2,long,4,108,55609.58,56.39,234.98,1222.77,3490.79,6601.54,10550.87,19923.60,12591.90,937.94,55610.78,-1.2
USA,2010,2,long,4,109,2142.94,7.17,11.24,60.95,163.65,223.68,382.64,718.70,533.94,41.81,2143.78,-0.84
USA,2010,2,long,4,110,117486.53,55.25,308.56,1818.90,5149.38,9968.26,18352.05,43894.01,34848.47,3168.76,117563.64,-77.11
USA,2010,2,long,4,111,8524.69,193.19,290.28,547.53,858.60,1205.03,1679.01,2549.48,1147.59,49.31,8520.02,4.67
USA,2010,2,long,4,112,90775.82,627.32,706.32,1807.02,3747.49,6432.40,12862.26,34143.42,28198.53,2301.45,90826.21,-50.39
USA,2010,3,long,4,0,2468434.89,84005.73,50009.80,115596.35,249605.75,360827.48,490554.51,731781.58,364225.37,21828.32,2468434.89,0
USA,2010,3,long,4,1,1834453.21,81008.44,43981.29,93421.71,194171.61,278012.38,373663.27,521597.24,235600.72,12794.55,1834251.21,202
USA,2010,3,long,4,102,29.43,2.04,3.06,1.01,3.03,5.04,4.04,10.15,1.03,0,29.4,0.03
USA,2010,3,long,4,103,3002.6,21.51,37.78,102.54,261.55,416.09,692.27,986.85,467.71,14.97,3001.27,1.33
USA,2010,3,long,4,104,17556.34,29.69,104.07,500.35,1365.31,2025.93,2892.68,5736.64,4445.18,475.3,17575.15,-18.81
USA,2010,3,long,4,105,34193.24,165.25,729.70,2636.48,5144.78,5073.72,4894.86,8629.35,6366.21,572.81,34213.16,-19.92
USA,2010,3,long,4,106,9500.26,30.59,119.43,284.22,691.74,1170.65,1844.30,3405.74,1845.95,108.11,9500.73,-0.47
USA,2010,3,long,4,107,2866.34,10.21,40.80,124.86,265.60,320.37,468.13,976.41,623.21,37.47,2867.06,-0.72
USA,2010,3,long,4,108,123796.53,180.88,904.84,4713.82,13491.18,20755.99,25925.90,37803.13,18884.67,1138.4,123798.81,-2.28
USA,2010,3,long,4,109,4387.7,17.39,36.73,226.32,553.40,716.28,826.18,1231.91,735.36,44.99,4388.56,-0.86
USA,2010,3,long,4,110,257042.87,264.44,1450.55,7418.38,21107.64,33398.16,48519.91,87922.37,53245.08,3811.54,257138.07,-95.2
USA,2010,3,long,4,111,14071.15,368.52,486.05,949.33,1684.55,2230.49,2874.53,3854.20,1553.45,65.22,14066.34,4.81
USA,2010,3,long,4,112,167535.22,1906.77,2115.50,5217.33,10865.36,16702.38,27948.44,59627.59,40456.80,2764.96,167605.13,-69.91
USA,2011,1,long,4,0,1254977.93,55530.32,32750.55,69382.40,157339.29,218900.09,265294.21,330219.27,121822.52,3739.28,1254977.93,0
USA,2011,1,long,4,1,931342.98,53635.52,28678.07,54123.76,117965.64,162606.81,198264.81,234565.6,79211.6,2245.02,931296.83,46.15
USA,2011,1,long,4,102,14.18,1.02,0,3.04,2.02,1.01,3.03,2.02,2.04,0,14.18,0
USA,2011,1,long,4,103,995.25,17.45,20.35,39.52,97.96,165.26,227.84,314.00,107.58,5.28,995.24,0.01
USA,2011,1,long,4,104,6948.9,11.22,75.26,346.51,906.78,1298.83,1398.31,1856.60,996.43,62.3,6952.24,-3.34
USA,2011,1,long,4,105,16620.5,118.03,539.25,1898.01,3559.14,3493.85,2525.49,2991.23,1448.59,49.63,16623.22,-2.72
USA,2011,1,long,4,106,4495.17,15.26,49.85,187.44,378.69,585.43,864.00,1607.43,773.77,34.85,4496.72,-1.55
